CitationNumber,OfficerBadgeNo,CitationDate,CitationTime,OffenseDate,OffenseTime,WeatherCondition,CaseNumber,ViolatorPartyType,ViolatorAge,ViolatorSex,ViolatorRace,ViolatorEthnicity,VehYear,VehMake,VehModel,VehType,PrimaryBlock,PrimaryStreet,CrossStreet,DirectionOfTravel,Arrest,ViolationStopResult,ViolationOffenseType,ViolationDescription,Offense_Code,OffenseSubCode,Violation_Notes,CourtRequired,ObservedSpeed,PostedSpeed,SpeedDetermined,RadarMovSta,Radar_LidarNo,Accident,OfficerNotes,DiagramFilename,ReasonForStop,TypeOfSearch,VehicleSearch,ObjectId
CS0228071,931,2021/07/08 00:00:00+00,2023/02/01 08:55:00+00,2021/07/08 00:00:00+00,2023/02/01 08:55:00+00,,190707,DRIVER,27,M,EAST INDIAN,W,2008,HONDA,,PASS,,AMHERST ST,71ST AVE,N,N,Citation,I,"(I) DRIVER/PASSENGER NO SEAT BELT, DRIVER RESPONSIBLE",VC,27315(D)(1),,N,,,,,,N,,,,,,6028
CS0228073,931,2021/07/08 00:00:00+00,2023/02/01 10:22:00+00,2021/07/08 00:00:00+00,2023/02/01 10:22:00+00,,190801,DRIVER,22,F,ASIAN OTHER,A,2010,KIA,,PASS,,RIVERSIDE BLVD,PARK RIVIERA WAY,N,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,6029
CS0228072,931,2021/07/08 00:00:00+00,2023/02/01 09:06:00+00,2021/07/08 00:00:00+00,2023/02/01 09:06:00+00,,190719,DRIVER,21,M,AFRICAN AMERICAN,B,2016,MAZDA,,PASS,,AMHERST ST,71ST AVE,S,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,6030
CS0228068,931,2021/07/08 00:00:00+00,2023/02/01 07:19:00+00,2021/07/08 00:00:00+00,2023/02/01 07:19:00+00,,190638,DRIVER,25,M,AFRICAN AMERICAN,B,2003,TOYOTA,,PASS,,I-5 SB,SUTTER ILL RD,S,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,85,,,,,N,,,,,,6031
CS0048913,897,2021/07/08 00:00:00+00,2023/02/01 17:39:00+00,2021/07/08 00:00:00+00,2023/02/01 17:38:00+00,,191279,DRIVER,37,M,WHITE,W,2015,TOYOTA,HIGHLANDER,PASS,,TRUXEL,W EL CAMINO,,N,WARNING,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),,N,,,,,,N,,,WARNING ONLY,,,6032
CS0228068,931,2021/07/08 00:00:00+00,2023/02/01 07:19:00+00,2021/07/08 00:00:00+00,2023/02/01 07:19:00+00,,190638,DRIVER,25,M,AFRICAN AMERICAN,B,2003,TOYOTA,,PASS,,I-5 SB,SUTTER ILL RD,S,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,85,,,,,N,,,,,,6033
1341222,1002,2021/07/08 00:00:00+00,2023/02/01 10:05:00+00,2021/07/08 00:00:00+00,2023/02/01 10:05:00+00,,190773,Driver,43,M,AFRICAN AMERICAN,B,,,,,,6366 MACK RD,,,N,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),,N,,,,,,N,,,,,,6034
CS0228073,931,2021/07/08 00:00:00+00,2023/02/01 10:22:00+00,2021/07/08 00:00:00+00,2023/02/01 10:22:00+00,,190801,DRIVER,22,F,ASIAN OTHER,A,2010,KIA,,PASS,,RIVERSIDE BLVD,PARK RIVIERA WAY,N,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,6035
CS0096559,1001,2021/07/08 00:00:00+00,2023/02/01 17:23:00+00,2021/07/08 00:00:00+00,2023/02/01 17:23:00+00,CLEAR,191251,DRIVER,20,M,HISPANIC,W,2007,FORD,TAURUS,PASS,,HOWE AVE,AMERICAN RIVER DR,N,N,CITATION,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),,N,,,,,,N,,,,,,6036
CS0228071,931,2021/07/08 00:00:00+00,2023/02/01 08:55:00+00,2021/07/08 00:00:00+00,2023/02/01 08:55:00+00,,190707,DRIVER,27,M,EAST INDIAN,W,2008,HONDA,,PASS,,AMHERST ST,71ST AVE,N,N,Citation,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),,N,,,,,,N,,,,,,6037
1341221,1002,2021/07/08 00:00:00+00,2023/02/01 10:05:00+00,2021/07/08 00:00:00+00,2023/02/01 10:05:00+00,,190773,Driver,45,F,AFRICAN AMERICAN,B,,,,,,6366 MACK RD,,,N,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),,N,,,,,,N,,,,,,6038
CS0211012,665,2021/07/08 00:00:00+00,2023/02/01 10:16:00+00,2021/07/08 00:00:00+00,2023/02/01 10:16:00+00,,190793,DRIVER,30,M,WHITE,W,2018,SUBARU,,PASS,,30TH ST,T ST,,N,WARNING,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),,N,,,,,,N,,,WARNING ONLY,,,6039
CS0048915,897,2021/07/08 00:00:00+00,2023/02/01 19:52:00+00,2021/07/08 00:00:00+00,2023/02/01 19:52:00+00,,191412,DRIVER,25,F,AFRICAN AMERICAN,B,2020,NISSAN,ALTIMA,PASS,,TRUXEL,W EL CAMINO,,N,WARNING,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),,N,,,,,,N,,,WARNING ONLY,,,6040
CS0032570,711,2021/07/09 00:00:00+00,2023/02/01 18:21:00+00,2021/07/09 00:00:00+00,2023/02/01 18:21:00+00,,192348,DRIVER,19,M,AFRICAN AMERICAN,B,2004,TOYOTA,CAMRY,PASS,,KNIGHTLINGER STREET,MOREY AVENUE,S,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,4D,6041
CS0153746,719,2021/07/09 00:00:00+00,2023/02/01 14:30:00+00,2021/07/09 00:00:00+00,2023/02/01 14:30:00+00,,192095,DRIVER,54,F,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,1924,MARCONI,,,Y,CITATION,M,(M) BATTERY CIVILIAN,PC,242,,N,,,,,,N,PAPER PPA SIGNED,,,,,6042
CS0216478,530,2021/07/09 00:00:00+00,2023/02/01 09:50:00+00,2021/07/09 00:00:00+00,2023/02/01 09:50:00+00,,191901,DRIVER,22,F,HISPANIC,W,2015,MERCEDES-BENZ,,PASS,,GRAND AVE,RIO LINDA BLVD,N,N,Citation,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),,N,,,,,,N,,,,,,6043
1344396,891,2021/07/09 00:00:00+00,2023/02/01 09:22:00+00,2021/07/07 00:00:00+00,2023/02/01 10:40:00+00,CLEAR,189805,Driver,50,F,HISPANIC,W,2002,DODGE,RAM,TRCK,,FREEPORT BLVD,MEADOWVIEW RD,E,N,CITATION,I, (I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,VC,21453(A),,N,25,40,OTHER,,,Y,,,ACCIDENT,,4D,6044
CS0098058,449,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,CLEAR,192697,DRIVER,36,M,AFRICAN AMERICAN,B,2006,DODGE,MAGNUM,PASS,222,222 JIBBOOM ST,,,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),,N,,,,,,N,,,,,4D,6045
CS0216476,530,2021/07/09 00:00:00+00,2023/02/01 07:58:00+00,2021/07/09 00:00:00+00,2023/02/01 07:58:00+00,,191796,DRIVER,28,M,HISPANIC,W,2008,CHEVROLET,,PASS,,ARDEN WAY,DEL PASO BLVD,E,N,Citation,I, (I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,VC,21453(A),,N,,,,,,N,,,,,,6046
CS0216477,530,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,,191844,DRIVER,59,M,AFRICAN AMERICAN,B,2011,CHRYSLER,,PASS,,LEXINGTON ST,EL CAMINO AVE,E,N,Citation,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),,N,,,,,,N,,,,,,6047
CS0228082,931,2021/07/09 00:00:00+00,2023/02/01 08:44:00+00,2021/07/09 00:00:00+00,2023/02/01 08:44:00+00,,191848,DRIVER,38,M,AFRICAN AMERICAN,B,2017,DODGE,NOT IN LIST,PASS,,POCKET RD,WINDBRIDGE DR,W,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,6048
CS0228076,931,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,,191804,DRIVER,35,M,HISPANIC,W,2017,TOYOTA,,PASS,,FLORIN RD,17TH ST,W,N,Citation,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,,N,55,40,LIDAR,HANDHELD,,N,,,,,,6049
CS0213182,3008,2021/07/09 00:00:00+00,2023/02/01 10:06:00+00,2021/07/09 00:00:00+00,2023/02/01 10:06:00+00,,191926,DRIVER,37,F,HISPANIC,W,2016,NISSAN,ALTIMA,PASS,,RIO LINDA,FORD,W,N,Citation,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,,6050
CS0216477,530,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,,191844,DRIVER,59,M,AFRICAN AMERICAN,B,2011,CHRYSLER,,PASS,,LEXINGTON ST,EL CAMINO AVE,E,N,Citation,M,(M) OPERATE VEHICLE W/O IID,VC,23247(E),,N,,,,,,N,,,,,,6051
CS0220377,270,2021/07/07 00:00:00+00,2023/02/01 08:38:00+00,2021/07/07 00:00:00+00,2023/02/01 08:38:00+00,,189682,DRIVER,29,F,ASIAN OTHER,A,2009,VOLKSWAGEN,,PASS,,FOLSOM BLVD,47TH ST,W,N,WARNING,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,WARNING ONLY,,,6052
CS0216477,530,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,,191844,DRIVER,59,M,AFRICAN AMERICAN,B,2011,CHRYSLER,,PASS,,LEXINGTON ST,EL CAMINO AVE,E,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,6053
CS0228094,931,2021/07/14 00:00:00+00,2023/02/01 07:11:00+00,2021/07/14 00:00:00+00,2023/02/01 07:11:00+00,,196818,DRIVER,32,F,AFRICAN AMERICAN,B,2013,HONDA,,PASS,,FLORIN RD,27TH ST,W,N,WARNING,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,,N,60,40,LIDAR,HANDHELD,,N,,,WARNING ONLY,,,6054
CS0032570,711,2021/07/09 00:00:00+00,2023/02/01 18:21:00+00,2021/07/09 00:00:00+00,2023/02/01 18:21:00+00,,192348,DRIVER,19,M,AFRICAN AMERICAN,B,2004,TOYOTA,CAMRY,PASS,,KNIGHTLINGER STREET,MOREY AVENUE,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,4D,6055
CS0015629,958,2021/07/09 00:00:00+00,2023/02/01 19:33:00+00,2021/07/09 00:00:00+00,2023/02/01 19:33:00+00,CLEAR,192421,DRIVER,32,F,WHITE,W,2008,CADILLAC,CTS,PASS,,E ST,28TH ST,E,Y,CITATION,M,(M) POSS CONTROLLED SUBST,HS,11350(A),,N,,,,,,N,,,,,,6056
CS0216480,530,2021/07/09 00:00:00+00,2023/02/01 10:21:00+00,2021/07/09 00:00:00+00,2023/02/01 10:21:00+00,,191945,DRIVER,26,M,AFRICAN AMERICAN,B,2019,CHEVROLET,,PASS,,DEL PASO BLVD,ACOMA ST,S,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,6057
CS0216477,530,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,,191844,DRIVER,59,M,AFRICAN AMERICAN,B,2011,CHRYSLER,,PASS,,LEXINGTON ST,EL CAMINO AVE,E,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,6058
CS0213182,3008,2021/07/09 00:00:00+00,2023/02/01 10:06:00+00,2021/07/09 00:00:00+00,2023/02/01 10:06:00+00,,191926,DRIVER,37,F,HISPANIC,W,2016,NISSAN,ALTIMA,PASS,,RIO LINDA,FORD,W,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,6059
CS0213181,3008,2021/07/09 00:00:00+00,2023/02/01 09:53:00+00,2021/07/09 00:00:00+00,2023/02/01 09:53:00+00,,191895,DRIVER,18,F,WHITE,W,2014,HONDA,CIVIC,PASS,,RIO LINDA,FORD,N,N,Citation,I,(I) LICENSE NOT IN POSSESSION,VC,12951(A),,N,,,,,,N,,,,,,6060
CS0228079,931,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,,191822,DRIVER,49,M,AFRICAN AMERICAN,B,2006,TOYOTA,,PASS,,FLORIN RD,17TH ST,W,N,Citation,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,,N,65,40,LIDAR,HANDHELD,,N,,,,,,6061
CS0213183,3008,2021/07/09 00:00:00+00,2023/02/01 10:21:00+00,2021/07/09 00:00:00+00,2023/02/01 10:21:00+00,,191947,DRIVER,35,M,HISPANIC,W,2012,CHEVROLET,EQUINOX,PASS,,RIO LINDA,FORD,N,N,Citation,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,,6062
CS0098058,449,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,CLEAR,192697,DRIVER,36,M,AFRICAN AMERICAN,B,2006,DODGE,MAGNUM,PASS,222,222 JIBBOOM ST,,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,4D,6063
CS0228082,931,2021/07/09 00:00:00+00,2023/02/01 08:44:00+00,2021/07/09 00:00:00+00,2023/02/01 08:44:00+00,,191848,DRIVER,38,M,AFRICAN AMERICAN,B,2017,DODGE,NOT IN LIST,PASS,,POCKET RD,WINDBRIDGE DR,W,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,6064
CS0216479,530,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,,191918,DRIVER,50,M,HISPANIC,W,2003,DODGE,,PASS,,RIO LINDA BLVD,ROANOKE AVE,N,N,Citation,I,(I) STOP LAMP REQUIRMENTS/SPECS,VC,24603(A),,N,,,,,,N,,,,,,6065
CS0228081,931,2021/07/09 00:00:00+00,2023/02/01 08:42:00+00,2021/07/09 00:00:00+00,2023/02/01 08:42:00+00,,191840,DRIVER,68,M,WHITE,W,2002,LEXUS,,PASS,,POCKET RD,DUTRA BEND DR,E,N,WARNING,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,,N,55,40,LIDAR,HANDHELD,,N,,,WARNING ONLY,,,6066
CS0098058,449,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,CLEAR,192697,DRIVER,36,M,AFRICAN AMERICAN,B,2006,DODGE,MAGNUM,PASS,222,222 JIBBOOM ST,,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,4D,6067
CS0216476,530,2021/07/09 00:00:00+00,2023/02/01 07:58:00+00,2021/07/09 00:00:00+00,2023/02/01 07:58:00+00,,191796,DRIVER,28,M,HISPANIC,W,2008,CHEVROLET,,PASS,,ARDEN WAY,DEL PASO BLVD,E,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,6068
CS0228075,931,2021/07/09 00:00:00+00,2023/02/01 07:30:00+00,2021/07/09 00:00:00+00,2023/02/01 07:30:00+00,,191783,DRIVER,65,M,ASIAN OTHER,A,2004,HONDA,,PASS,,I-5 SB,POCKET RD,S,N,Citation,I,(I) MAXIMUM SPEED - OVER 65 LIMIT,VC,22349(A),,N,85,55,PACED,HANDHELD,,N,,,,,,6069
CS0216479,530,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,,191918,DRIVER,50,M,HISPANIC,W,2003,DODGE,,PASS,,RIO LINDA BLVD,ROANOKE AVE,N,N,Citation,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),,N,,,,,,N,,,,,,6070
CS0015629,958,2021/07/09 00:00:00+00,2023/02/01 19:33:00+00,2021/07/09 00:00:00+00,2023/02/01 19:33:00+00,CLEAR,192421,DRIVER,32,F,WHITE,W,2008,CADILLAC,CTS,PASS,,E ST,28TH ST,E,Y,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),,N,,,,,,N,,,,,,6071
CS0216477,530,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,,191844,DRIVER,59,M,AFRICAN AMERICAN,B,2011,CHRYSLER,,PASS,,LEXINGTON ST,EL CAMINO AVE,E,N,Citation,I,"(I) DRIVER/PASSENGER NO SEAT BELT, DRIVER RESPONSIBLE",VC,27315(D)(1),,N,,,,,,N,,,,,,6072
CS0228078,931,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,,191817,DRIVER,25,F,HISPANIC,W,2018,TOYOTA,,PASS,,FLORIN RD,17TH ST,W,N,Citation,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,,N,60,40,LIDAR,HANDHELD,,N,,,,,,6073
CS0015629,958,2021/07/09 00:00:00+00,2023/02/01 19:33:00+00,2021/07/09 00:00:00+00,2023/02/01 19:33:00+00,CLEAR,192421,DRIVER,32,F,WHITE,W,2008,CADILLAC,CTS,PASS,,E ST,28TH ST,E,Y,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),,N,,,,,,N,,,,,,6074
CS0228080,931,2021/07/09 00:00:00+00,2023/02/01 08:23:00+00,2021/07/09 00:00:00+00,2023/02/01 08:23:00+00,,191826,DRIVER,35,M,AFRICAN AMERICAN,B,2011,BMW,,PASS,,FLORIN RD,17TH ST,W,N,Citation,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,,N,65,40,LIDAR,HANDHELD,,N,,,,,,6075
CS0213183,3008,2021/07/09 00:00:00+00,2023/02/01 10:21:00+00,2021/07/09 00:00:00+00,2023/02/01 10:21:00+00,,191947,DRIVER,35,M,HISPANIC,W,2012,CHEVROLET,EQUINOX,PASS,,RIO LINDA,FORD,N,N,Citation,I,(I) LICENSE NOT IN POSSESSION,VC,12951(A),,N,,,,,,N,,,,,,6076
CS0098583,757,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,,192083,DRIVER,34,M,HISPANIC,W,,,NOT IN LIST,PASS,4060,E PACIFIC AVE,,,Y,CITATION,M,(M) REC STOLEN PROP-MISD,PC,496(A),,N,,,,,,N,,,,,,6077
CS0213181,3008,2021/07/09 00:00:00+00,2023/02/01 09:53:00+00,2021/07/09 00:00:00+00,2023/02/01 09:53:00+00,,191895,DRIVER,18,F,WHITE,W,2014,HONDA,CIVIC,PASS,,RIO LINDA,FORD,N,N,Citation,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,,6078
CS0228082,931,2021/07/09 00:00:00+00,2023/02/01 08:44:00+00,2021/07/09 00:00:00+00,2023/02/01 08:44:00+00,,191848,DRIVER,38,M,AFRICAN AMERICAN,B,2017,DODGE,NOT IN LIST,PASS,,POCKET RD,WINDBRIDGE DR,W,N,Citation,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),,N,,,,,,N,,,,,,6079
CS0216479,530,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,,191918,DRIVER,50,M,HISPANIC,W,2003,DODGE,,PASS,,RIO LINDA BLVD,ROANOKE AVE,N,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,6080
CS0228077,931,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,2021/07/09 00:00:00+00,2023/02/01 07:50:00+00,,191812,DRIVER,20,M,HISPANIC,W,2018,CHEVROLET,,PASS,,FLORIN RD,17TH ST,W,N,Citation,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,,N,55,40,LIDAR,HANDHELD,,N,,,,,,6081
CS0216477,530,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,2021/07/09 00:00:00+00,2023/02/01 08:58:00+00,,191844,DRIVER,59,M,AFRICAN AMERICAN,B,2011,CHRYSLER,,PASS,,LEXINGTON ST,EL CAMINO AVE,E,N,Citation,I,(I) LICENSE NOT IN POSSESSION,VC,12951(A),,N,,,,,,N,,,,,,6082
CS0228080,931,2021/07/09 00:00:00+00,2023/02/01 08:23:00+00,2021/07/09 00:00:00+00,2023/02/01 08:23:00+00,,191826,DRIVER,35,M,AFRICAN AMERICAN,B,2011,BMW,,PASS,,FLORIN RD,17TH ST,W,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,65,40,LIDAR,HANDHELD,,N,,,,,,6083
CS0098583,757,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,,192083,DRIVER,34,M,HISPANIC,W,,,NOT IN LIST,PASS,4060,E PACIFIC AVE,,,Y,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),,N,,,,,,N,,,,,,6084
CS0098583,757,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,,192083,DRIVER,34,M,HISPANIC,W,,,NOT IN LIST,PASS,4060,E PACIFIC AVE,,,Y,CITATION,M,(M) PETTY THEFT,PC,484(A),,N,,,,,,N,,,,,,6085
CS0216476,530,2021/07/09 00:00:00+00,2023/02/01 07:58:00+00,2021/07/09 00:00:00+00,2023/02/01 07:58:00+00,,191796,DRIVER,28,M,HISPANIC,W,2008,CHEVROLET,,PASS,,ARDEN WAY,DEL PASO BLVD,E,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,6086
CS0032569,711,2021/07/09 00:00:00+00,2023/02/01 18:02:00+00,2021/07/09 00:00:00+00,2023/02/01 18:02:00+00,,192348,DRIVER,18,F,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,,NORWOOD,MOREY,S,N,CITATION,M,(M) OBSTRUCTS/RESISTS PUBLIC OFFICER,PC,148(A)(1),,N,,,,,,N,,,,,,6087
CS0211637,511,2021/07/09 00:00:00+00,2023/02/01 09:18:00+00,2021/07/09 00:00:00+00,2023/02/01 09:18:00+00,,191862,DRIVER,51,M,WHITE,W,,,,PASS,910,I ST,,,Y,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),,N,,,,,,N,,,,,,6088
CS0228074,931,2021/07/09 00:00:00+00,2023/02/01 05:57:00+00,2021/07/09 00:00:00+00,2023/02/01 05:57:00+00,,191742,DRIVER,34,M,HISPANIC,W,2002,TOYOTA,,PASS,,I-5 NB,J ST,N,N,Citation,I,(I) MAXIMUM SPEED - OVER 65 LIMIT,VC,22349(A),,N,78,55,PACED,HANDHELD,,N,,,,,,6089
CS0216479,530,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,,191918,DRIVER,50,M,HISPANIC,W,2003,DODGE,,PASS,,RIO LINDA BLVD,ROANOKE AVE,N,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,6090
CS0098058,449,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,2021/07/09 00:00:00+00,2023/02/01 23:37:00+00,CLEAR,192697,DRIVER,36,M,AFRICAN AMERICAN,B,2006,DODGE,MAGNUM,PASS,222,222 JIBBOOM ST,,,N,CITATION,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),,N,,,,,,N,,,,,4D,6091
CS0098583,757,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,2021/07/09 00:00:00+00,2023/02/01 13:21:00+00,,192083,DRIVER,34,M,HISPANIC,W,,,NOT IN LIST,PASS,4060,E PACIFIC AVE,,,Y,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),,N,,,,,,N,,,,,,6092
CS0216479,530,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,2021/07/09 00:00:00+00,2023/02/01 09:59:00+00,,191918,DRIVER,50,M,HISPANIC,W,2003,DODGE,,PASS,,RIO LINDA BLVD,ROANOKE AVE,N,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,6093
CS0216475,530,2021/07/09 00:00:00+00,2023/02/01 07:32:00+00,2021/07/09 00:00:00+00,2023/02/01 07:32:00+00,,191787,DRIVER,18,M,HISPANIC,W,2008,DODGE,,PASS,,HWY 160 EB N GATE BLVD NB OFF,,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,Owner's Responsibility,,,6094
CS0015631,958,2021/07/10 00:00:00+00,2023/02/01 19:15:00+00,2021/07/10 00:00:00+00,2023/02/01 19:15:00+00,CLEAR,193431,DRIVER,25,M,WHITE,W,2015,HONDA,FIT,PASS,,C ST,12TH ST,S,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),,N,,,,,,N,,,,,4H,6095
CS0114200,238,2021/07/10 00:00:00+00,2023/02/01 01:09:00+00,2021/07/10 00:00:00+00,2023/02/01 01:09:00+00,,192599,DRIVER,56,M,HISPANIC,W,,,NOT IN LIST,PASS,,1900 CANTERBURY,,,N,CITATION,M,(M) PETTY THEFT,PC,484(A),,N,,,,,,N,,,,,,6096
CS0015630,958,2021/07/10 00:00:00+00,2023/02/01 15:53:00+00,2021/07/10 00:00:00+00,2023/02/01 15:53:00+00,CLEAR,193255,DRIVER,29,M,WHITE,W,,,NOT IN LIST,PASS,,HISTORIC ALY,24TH ST,,Y,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),CITE RELEASE PER 853.6 PC,N,,,,,,N,,,,,,6097
CS0015630,958,2021/07/10 00:00:00+00,2023/02/01 15:53:00+00,2021/07/10 00:00:00+00,2023/02/01 15:53:00+00,CLEAR,193255,DRIVER,29,M,WHITE,W,,,NOT IN LIST,PASS,,HISTORIC ALY,24TH ST,,Y,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),CITE RELEASE PER 853.6 PC,N,,,,,,N,,,,,,6098
