ObjectId,CitationNumber,OfficerBadgeNo,CitationDateTime,OffenseDateTime,WeatherCondition,CaseNumber,ViolatorPartyType,ViolatorAge,ViolatorSex,ViolatorRace,ViolatorEthnicity,VehYear,VehMake,VehModel,VehType,PrimaryBlock,PrimaryStreet,CrossStreet,DirectionOfTravel,Arrest,ViolationStopResult,ViolationOffenseType,ViolationDescription,Offense_Code,OffenseSubCode,Violation_Notes,CourtRequired,ObservedSpeed,PostedSpeed,SpeedDetermined,RadarMovSta,Radar_LidarNo,Accident,OfficerNotes,DiagramFilename,ReasonForStop,TypeOfSearch,VehicleSearch
7821,CS0188692,886,2019/05/07 18:13:00+00,2019/05/07 18:13:00+00,CLEAR,142,DRIVER,47,F,MIXED RACE,U,1999,VOLVO,V70,PASS,,ARDEN WAY,HOWE AVE,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,50,,,,,N,,,,,4H
7822,CS0147800,897,2019/10/09 08:18:00+00,2019/10/09 08:18:00+00,,328198,DRIVER,19,M,HISPANIC,W,2000,FORD,MUSTANG,PASS,,NORTHGATE,JEFFERSON,S,N,CITATION,I,(I) TIRE TREAD - USE,VC,27465(B),(I) TIRE TREAD - USE,N,55,40,VISUAL EST,HANDHELD,,N,,,,,
7823,CS0137594,407,2019/11/14 14:39:00+00,2019/11/14 14:39:00+00,,369264,DRIVER,44,M,UNKNOWN,U,1993,HONDA,,PASS,,FOLSOM BLVD,RAMONA AVE,,N,CITATION,I,(I) MAINTENANCE OF LAMPS/DEVICES,VC,24252(A),(I) MAINTENANCE OF LAMPS/DEVICES,N,,,,,,N,,,,,
7824,CS0189462,530,2019/01/27 14:45:59+00,2019/01/27 14:45:59+00,,28356,DRIVER,22,M,HISPANIC,W,1999,MAZDA,,PASS,,OLIVERA WAY,DEL PASO BLVD,N,N,CITATION,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),(I) DISPLAY OF LICENSE PLATES,N,,35,LIDAR,,,N,,,,,
7825,CS0191118,530,2019/02/28 18:26:00+00,2019/02/28 18:26:00+00,,62392,DRIVER,29,F,HISPANIC,W,2010,TOYOTA,,PASS,,FOLSOM BLVD,HORNET DR,W,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7826,CS0184653,388,2019/11/13 16:11:00+00,2019/11/13 16:11:00+00,CLEAR,368063,DRIVER,63,F,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,,IMPROV ALLEY,12TH STREET,,N,CITATION,I,(I) URINATE/DEFECATE IN PUBLIC,SCC,9.04.070,(I) URINATE/DEFECATE IN PUBLIC,N,,,,,,N,PEEING IN ALLEY. WHEN ASKED TO SIGN SAID NO IM DIABETIC,,Refusal,,
7827,CS0193565,530,2019/06/10 00:24:00+00,2019/06/10 00:24:00+00,,181861,DRIVER,30,F,AFRICAN AMERICAN,B,2017,HONDA,,PASS,,RICHARDS BLVD,BERCUT DR,W,N,CITATION,I,"(I) DRIVER/PASSENGER NO SEAT BELT, DRIVER RESPONSIBLE",VC,27315(D)(1),"(I) DRIVER/PASSENGER NO SEAT BELT, DRIVER RESPONSIBLE",N,,,,,,N,,,,,
7828,CS0196860,530,2019/12/06 17:00:59+00,2019/12/06 17:00:59+00,,392840,DRIVER,33,F,AFRICAN AMERICAN,B,1999,TOYOTA,CAMRY SOLARA,PASS,,TAMOSHANTER WAY,MEADOWVIEW RD,W,N,CITATION,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),(I) DISPLAY OF LICENSE PLATES,N,,,,,,N,,,,,
7829,CS0190321,931,2019/03/21 15:08:59+00,2019/03/21 15:08:59+00,,86095,DRIVER,60,F,WHITE,W,2007,ACURA,MDX,PASS,,FRANKLIN BLVD,EHRHARDT AVE,N,N,CITATION,I,(I) VEHICLE IN BIKE LANE,VC,21209(A),(I) VEHICLE IN BIKE LANE,N,,,,,,N,,,,,
7830,CS0191194,530,2019/03/14 02:55:00+00,2019/03/14 02:55:00+00,,77938,DRIVER,44,M,AFRICAN AMERICAN,B,2003,CADILLAC,DEVILLE,PASS,,EL CAMINO AVE,ERICKSON ST,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
7831,CS0025177,530,2019/08/04 20:03:59+00,2019/08/04 20:03:59+00,,249710,DRIVER,55,M,WHITE,W,1992,DODGE,,PASS,,RALEY BLVD,KATHARINE AVE,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7832,CS0059605,897,2019/11/06 01:01:00+00,2019/11/06 01:01:00+00,,359761,DRIVER,40,M,AFRICAN AMERICAN,B,2012,PORSCHE,CAYENNE,PASS,,DEL PASO,TOWN CENTER,W,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,55,40,LIDAR,HANDHELD,lp05055,N,,,,,
7833,CS0026535,3066,2019/09/18 01:09:00+00,2019/09/18 01:09:00+00,,303802,DRIVER,30,M,HISPANIC,W,2007,GMC,YUKON,PASS,,9TH AVE,FREEPORT BLVD,,N,CITATION,I,(I) FOLLOWING TOO CLOSE,VC,21703,(I) FOLLOWING TOO CLOSE,N,,,,,,N,,,,,
7834,CS0196660,530,2019/10/28 18:46:00+00,2019/10/28 18:46:00+00,,350592,DRIVER,60,M,HISPANIC,W,2015,DODGE,,PASS,,CLAY ST,EL CAMINO AVE,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,50,35,LIDAR,HANDHELD,,N,,,,,
7835,CS0189305,530,2019/01/07 19:22:59+00,2019/01/07 19:22:59+00,,6792,DRIVER,34,M,HISPANIC,W,2001,CHEVROLET,,PASS,,DEL PASO RD,E COMMERCE WAY,E,N,CITATION,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),(I) DISPLAY OF LICENSE PLATE TABS,N,,,,,,N,,,,,
7836,,876,2019/01/22 16:15:59+00,2019/01/22 16:15:59+00,,22712,DRIVER,71,M,WHITE,W,2016,HONDA,FIT,PASS,,ALHAMBRA BLVD,L ST,S,N,CITATION,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),(I) DISPLAY OF LICENSE PLATE TABS,N,,,,,,N,,,,,
7837,CS0193082,931,2019/05/14 14:26:00+00,2019/05/14 14:26:00+00,,150279,DRIVER,34,F,AFRICAN AMERICAN,B,2013,HYUNDAI,SANTA FE,PASS,,DUCKHORN DR,SAINTSBURY DR,N,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,35,LIDAR,,,N,,,,,
7838,CS0192847,522,2019/06/06 15:56:00+00,2019/06/06 15:56:00+00,,177547,DRIVER,27,M,HISPANIC,W,2004,VOLKSWAGEN,,PASS,,CARMEN WAY,IRVIN WAY,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
7839,CS0191431,530,2019/04/30 22:28:59+00,2019/04/30 22:28:59+00,,133851,DRIVER,44,M,HISPANIC,W,1990,CHEVROLET,,PASS,,SWARTHMORE DR,HOWE AVE,N,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7840,CS0188403,3066,2019/02/05 17:00:00+00,2019/02/05 17:00:00+00,,38104,DRIVER,37,M,AFRICAN AMERICAN,B,2007,NISSAN,ALTIMA,PASS,,ALTOS AVE,EL CAMINO AVE,,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
7841,CS0193703,530,2019/07/11 16:38:00+00,2019/07/11 16:38:00+00,,219798,DRIVER,52,M,MIXED RACE,U,2015,VOLVO,,PASS,,NATOMAS CROSSING DR,TRUXEL RD,S,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
7842,CS0189912,522,2019/03/28 18:04:59+00,2019/03/28 18:04:59+00,,94229,DRIVER,36,M,WHITE,W,2015,GMC,,PASS,,EL CAMINO AVE,EVERGREEN ST,,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,
7843,CS0193045,931,2019/05/07 14:22:00+00,2019/05/07 14:22:00+00,,141,DRIVER,32,F,HISPANIC,W,2002,LEXUS,ES 300,PASS,,MAIN AVE,NORWOOD AVE,E,N,WARNING,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,55,40,VISUAL EST,HANDHELD,,N,,,WARNING ONLY,,
7844,CS0191475,530,2019/05/10 20:36:59+00,2019/05/10 20:36:59+00,,145896,DRIVER,31,M,AFRICAN AMERICAN,B,2011,INFINITI,,PASS,,OSUNA WAY,AZEVEDO DR,S,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,35,LIDAR,,,N,,,,,
7845,CS0025401,530,2019/08/25 16:40:00+00,2019/08/25 16:40:00+00,,275722,DRIVER,34,F,AFRICAN AMERICAN,B,2007,VOLKSWAGEN,,PASS,,RICHARDS BLVD,BERCUT DR,N,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
7846,CS0196856,530,2019/12/05 18:45:00+00,2019/12/05 18:45:00+00,,391831,DRIVER,46,F,AFRICAN AMERICAN,B,2001,MERCEDES-BENZ,,PASS,,J ST,7TH ST,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7847,CS0195407,876,2019/10/30 18:11:00+00,2019/10/30 18:11:00+00,,352705,DRIVER,66,M,HISPANIC,W,2017,DODGE,JOURNEY,PASS,,BROADWAY,16TH ST,W,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,
7848,CS0194901,522,2019/11/12 16:11:00+00,2019/11/12 16:11:00+00,,366832,DRIVER,37,F,HISPANIC,W,2007,TOYOTA,,PASS,,24TH ST,19TH AVE,,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,57,35,LIDAR,HANDHELD,,N,,,,,
7849,CS0186874,876,2019/01/03 20:48:59+00,2019/01/03 20:48:59+00,,2558,DRIVER,69,F,WHITE,W,2018,HONDA,ACCORD,PASS,,RIVERSIDE BLVD,SAN MATEO WAY,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,51,35,LIDAR,HANDHELD,lh001232,N,,,,,
7850,CS0045605,270,2019/11/15 15:17:59+00,2019/11/15 15:17:59+00,,370471,DRIVER,34,M,WHITE,W,2010,HONDA,FIT,PASS,,KOKOMO DR,OTTUMWA DR,S,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
7851,CS0196722,530,2019/11/08 16:54:59+00,2019/11/08 16:54:59+00,,362819,DRIVER,61,M,HISPANIC,W,1995,HONDA,,PASS,,GRAND AVE,DRY CREEK RD,W,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,35,LIDAR,,,N,,,,,
7852,CS0192597,522,2019/04/25 17:28:00+00,2019/04/25 17:28:00+00,,127548,DRIVER,35,F,AFRICAN AMERICAN,B,2000,HONDA,ACCORD,PASS,,FLORIN RD,AMHERST ST,,N,CITATION,I, (I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,VC,21453(A),(I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,N,,,,,,N,,,,,
7853,CS0144291,897,2019/01/03 09:46:00+00,2019/01/03 09:46:00+00,,2117,DRIVER,33,M,WHITE,W,1993,CHEVROLET,C/K 1500 SERIES,PASS,,LEMON HILL,POWER INN,S,N,CITATION,I,(I) TIRE TREAD - USE,VC,27465(B),(I) TIRE TREAD - USE,N,,,,,,N,,,,,
7854,CS0192685,522,2019/05/07 17:47:00+00,2019/05/07 17:47:00+00,,142058,DRIVER,27,F,WHITE,W,2019,NISSAN,FRONTIER,PASS,2121,ARDEN WAY,,,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,
7855,CS0190639,876,2019/03/21 22:21:59+00,2019/03/21 22:21:59+00,,86592,DRIVER,31,M,WHITE,W,2013,CHEVROLET,SILVERADO 2500,PASS,,FOLSOM BLVD,HORNET DR,W,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
7856,CS0026711,3066,2019/12/16 23:51:59+00,2019/12/16 23:51:59+00,,404083,DRIVER,68,F,AFRICAN AMERICAN,B,2002,SUZUKI,NOT IN LIST,PASS,,FRUITRIDGE RD,FRANKLIN BLVD,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7857,CS0186878,876,2019/01/07 20:50:00+00,2019/01/07 20:50:00+00,,6917,DRIVER,63,M,AFRICAN AMERICAN,B,2002,MERCURY,GRAND MARQUIS,PASS,,FOLSOM BLVD,HORNET DR,W,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
7858,CS0134172,256,2019/10/30 21:01:59+00,2019/10/30 21:01:59+00,,352902,DRIVER,28,F,HISPANIC,W,,,NOT IN LIST,PASS,,24TH ST,W ST,,N,CITATION,M,(M) UNLAWFUL STORAGE OF PERSONAL PROP ON PUBLIC PROP,SCC,12.52.040(A),(M) UNLAWFUL STORAGE OF PERSONAL PROP ON PUBLIC PROP,N,,,,,,N,,,,,
7859,CS0189501,522,2019/01/02 17:23:59+00,2019/01/02 17:23:59+00,,1214,DRIVER,50,M,AFRICAN AMERICAN,B,1996,CADILLAC,,PASS,,FRANKLIN BLVD,FRUITRIDGE RD,,N,CITATION,I,(I) REARVIEW MIRRORS REQUIRED/ONE ON LEFT SIDE,VC,26709(A),(I) REARVIEW MIRRORS REQUIRED/ONE ON LEFT SIDE,N,,,,,,N,,,,,
7860,CS0189472,530,2019/01/27 18:43:00+00,2019/01/27 18:43:00+00,,28486,DRIVER,27,M,HISPANIC,W,2006,TOYOTA,,PASS,,EL CAMINO AVE,GREEN ST,W,N,CITATION,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),(I) DISPLAY OF LICENSE PLATE TABS,N,,,,,,N,,,,,
7861,CS0184652,388,2019/11/11 16:38:00+00,2019/11/11 16:38:00+00,CLEAR,365942,DRIVER,56,M,WHITE,W,,,NOT IN LIST,PASS,,2ND ST,L ST,,N,CITATION,I,(I) SMOKE/INGEST MARIJUANA IN PUBLIC,HS,11362.3(A)(1),,N,,,,,,N,SMOKING MARIJUANA FROM PIPE WHILE SITTING ON BENCH NEXT TO SUBWAY,,Refusal,,
7862,CS0059613,897,2019/11/06 09:43:00+00,2019/11/06 09:43:00+00,,360151,DRIVER,33,M,WHITE,W,1997,FORD,MUSTANG,PASS,,NORTHGATE BLVD,W EL CAMINO AVE,S,N,CITATION,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),(I) DISPLAY OF LICENSE PLATES,N,,,,,,N,,,,,
7863,CS0138558,596,2019/04/23 21:14:59+00,2019/04/23 21:14:59+00,,125220,DRIVER,50,F,WHITE,W,1999,CHEVROLET,BLAZER,PASS,,DEL PASO BLVD,TESSA AVE,N,N,CITATION,M,(M) OPERATE VEHICLE W/O IID,VC,23247(E),(M) OPERATE VEHICLE W/O IID,N,,,,,,N,,,,,4H
7864,CS0195354,876,2019/09/10 19:18:00+00,2019/09/10 19:18:00+00,,295191,DRIVER,36,M,HISPANIC,W,2000,MITSUBISHI,GALANT,PASS,,HOWE AVE,FOLSOM BLVD,SE,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
7865,CS0190786,876,2019/04/25 15:17:59+00,2019/04/25 15:17:59+00,,127382,DRIVER,31,M,HISPANIC,W,2014,VOLKSWAGEN,JETTA,PASS,,FRANKLIN BLVD,EHRHARDT AVE,N,N,CITATION,I,(I) VEHICLE IN BIKE LANE,VC,21209(A),(I) VEHICLE IN BIKE LANE,N,,,,,,N,,,,,
7866,CS0189314,530,2019/01/07 22:43:00+00,2019/01/07 22:43:00+00,,7040,DRIVER,48,F,WHITE,W,2012,AUDI,,PASS,,K ST,17TH ST,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7867,CS0196813,530,2019/11/24 23:54:00+00,2019/11/24 23:54:00+00,,381,DRIVER,56,M,HISPANIC,W,1997,SUZUKI,SIDEKICK,PASS,,FORREST ST,DEL PASO BLVD,N,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7868,CS0026696,3066,2019/12/10 23:35:59+00,2019/12/10 23:35:59+00,,397512,DRIVER,43,M,ASIAN OTHER,A,2014,TOYOTA,AVALON,PASS,,FRUITRIDGE RD,FRANKLIN BLVD,,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
7869,CS0137659,407,2019/12/04 20:58:00+00,2019/12/04 20:58:00+00,,390842,DRIVER,30,M,HISPANIC,W,2015,NISSAN,SENTRA,PASS,,TRUXEL RD,TERRACINA DR,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7870,CS0188494,3066,2019/03/22 17:19:59+00,2019/03/22 17:19:59+00,,87422,DRIVER,55,M,WHITE,W,2012,FORD,NOT IN LIST,PASS,,62ND ST,21ST AVE,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
7871,CS0193719,530,2019/07/13 17:38:00+00,2019/07/13 17:38:00+00,,222404,DRIVER,62,M,AFRICAN AMERICAN,B,2002,PONTIAC,MONTANA,PASS,,ARCADE BLVD,MARYSVILLE BLVD,N,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7872,CS0196652,530,2019/10/25 19:31:59+00,2019/10/25 19:31:59+00,,346,DRIVER,25,M,HISPANIC,W,2020,KIA,,PASS,,FREEPORT BLVD,FLORIN RD,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,70,50,LIDAR,HANDHELD,,N,,,,,
7873,CS0190007,931,2019/01/24 18:19:00+00,2019/01/24 18:19:00+00,,25060,DRIVER,31,M,AFRICAN AMERICAN,B,1999,FORD,EXPLORER,PASS,,SAN JUAN RD,NORTHGATE BLVD,E,N,CITATION,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,N,,,,,,N,,,,,
7874,CS0186963,876,2019/01/24 15:53:00+00,2019/01/24 15:53:00+00,,24881,DRIVER,39,F,AFRICAN AMERICAN,B,2018,JEEP,CHEROKEE,PASS,,AZEVEDO DR,PEBBLEWOOD DR,S,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
7875,CS0190945,876,2019/07/12 18:43:00+00,2019/07/12 18:43:00+00,,221256,DRIVER,31,F,WHITE,W,2019,JEEP,CHEROKEE,PASS,,16TH ST,J ST,E,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,LIDAR,,lh001232,N,,,,,
7876,CS0190308,931,2019/03/14 14:10:59+00,2019/03/14 14:10:59+00,,78294,DRIVER,31,F,HISPANIC,W,2017,NISSAN,,PASS,,AMHERST ST,71ST AVE,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
7877,CS0196897,530,2019/12/13 18:08:00+00,2019/12/13 18:08:00+00,,400606,DRIVER,57,M,WHITE,W,2013,NISSAN,,PASS,,NORTHGATE BLVD,W EL CAMINO AVE,N,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
7878,CS0189495,530,2019/02/04 18:49:59+00,2019/02/04 18:49:59+00,,37157,DRIVER,51,M,AFRICAN AMERICAN,B,1993,HONDA,,PASS,,GRAND AVE,MAHOGANY ST,E,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
7879,CS0186042,592,2019/10/30 18:01:59+00,2019/10/30 18:01:59+00,CLEAR,352694,DRIVER,44,F,ASIAN OTHER,A,2002,TOYOTA,CAMRY,PASS,,FRUITRIDGE RD,FRANKLIN BLVD,W,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,LIDAR,,lh002648,N,ON BWC.  R HAND UP TO R EAR. IPHONE,,,,4D
7880,CS0196757,530,2019/11/14 17:39:59+00,2019/11/14 17:39:59+00,,369456,DRIVER,41,F,HISPANIC,W,2018,TOYOTA,,PASS,,FRUITRIDGE RD,48TH ST,E,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
7881,CS0191808,3066,2019/08/26 18:19:00+00,2019/08/26 18:19:00+00,,276926,DRIVER,41,M,WHITE,W,2017,NISSAN,PATHFINDER,PASS,,62ND ST,21ST AVE,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
7882,CS0144348,779,2019/10/11 08:55:00+00,2019/10/11 08:55:00+00,,330588,DRIVER,32,M,WHITE,W,2005,DODGE,NEON,PASS,,NORTHGATE BLVD,W EL CAMINO AVE,S,N,CITATION,I,(I) TRANSFEREE TO NOTIFY DMV OF TRANSFER W/I 10 DAYS,VC,5902,(I) TRANSFEREE TO NOTIFY DMV OF TRANSFER W/I 10 DAYS,N,,,,,,N,,,,,4D
7883,CS0186014,592,2019/10/24 17:28:00+00,2019/10/24 17:28:00+00,CLEAR,345518,DRIVER,20,F,WHITE,W,2003,CHEVROLET,MALIBU,PASS,,J ST,16TH ST,E,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,PHONEIN L HAND SCREEN TO SKY AND TALKING INTO SPEAKER OUT OF STATE SAYS DIIDNT KNOW.  FRIENDS CAR AND DIDN'T KNOW EXPIRED.,,,,4D
7884,CS0188328,3066,2019/01/11 22:18:59+00,2019/01/11 22:18:59+00,,11602,DRIVER,28,F,ASIAN OTHER,A,2004,ACURA,MDX,PASS,,AMHERST ST,REENEL WAY,,N,CITATION,I,(I) LICENSE NOT IN POSSESSION,VC,12951(A),(I) LICENSE NOT IN POSSESSION,N,,,,,,N,,,,,
7885,CS0190704,876,2019/04/04 21:24:59+00,2019/04/04 21:24:59+00,,102594,DRIVER,41,F,WHITE,W,2004,ACURA,MDX,PASS,,ALHAMBRA BLVD,N ST,S,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
7886,CS0025260,530,2019/08/10 18:10:00+00,2019/08/10 18:10:00+00,,257281,DRIVER,22,F,HISPANIC,W,2015,CHEVROLET,,PASS,,PEBBLEWOOD DR,AZEVEDO DR,N,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
7887,CS0147675,897,2019/04/05 22:51:59+00,2019/04/05 22:51:59+00,,103842,DRIVER,26,M,WHITE,W,2012,AUDI,A5 SPORTBACK,PASS,,TRUXEL RD,ARENA,N,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
7888,CS0186185,592,2019/12/05 15:04:59+00,2019/12/05 15:04:59+00,CLEAR,391573,DRIVER,33,M,WHITE,W,2013,HONDA,ACCORD,PASS,,N 12TH ST,SPROULE AVE,S,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,50,35,LIDAR,HANDHELD,lh003515,N,,,,,2D
7889,CS0194923,522,2019/11/14 16:09:00+00,2019/11/14 16:09:00+00,,369366,DRIVER,44,F,WHITE,W,2012,DODGE,,PASS,,OCCIDENTAL DR,MEDITERRANEAN WAY,,N,WARNING,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,WARNING ONLY,,
7890,CS0045608,270,2019/11/15 15:40:00+00,2019/11/15 15:40:00+00,,370497,DRIVER,37,F,HISPANIC,W,2001,TOYOTA,,PASS,,E COMMERCE WAY,OTTUMWA DR,W,N,CITATION,I,(I) LICENSE NOT IN POSSESSION,VC,12951(A),(I) LICENSE NOT IN POSSESSION,N,,,,,,N,,,,,
7891,CS0191113,530,2019/02/24 17:36:59+00,2019/02/24 17:36:59+00,,59049,DRIVER,21,M,HISPANIC,W,2006,LEXUS,GS 300,PASS,,GRAND AVE,MAHOGANY ST,E,N,CITATION,I,(I) LICENSE NOT IN POSSESSION,VC,12951(A),(I) LICENSE NOT IN POSSESSION,N,,35,LIDAR,,,N,,,,,
